全国地方公共団体コード,Symbolアドレス,Symbol公開鍵,市区町村名
015601,NA2PKKMVDRHVL3A7BE65G52BDXD7MSQGSJ4NL2I,4D048F522B050EC1E932BA4415F18F8D6BE14898BACB0C561282528DE6C8B27C,北海道紋別郡滝上町
015610,NC7FFAH5VFRASQVYIKTYOTNHU7U2AUC47Y2AKWY,A23BAAE1DF919ECE3B7F2A8CD25E70FD45BF8CA225591A9513B062FB8B877AE3,北海道紋別郡興部町
015628,NC2FOCYJ3SHYHLJFGUVLWHPPNKBMURIHI3WSJGI,01701A5C8249A5E27DC3912D04B8AF4D728A5EDB049DE7B96A120BDF454AD7D5,北海道紋別郡西興部村
015636,NBKB3V3UVR7VUKPXZZMRHKSZZTGWMQAORAJGIOQ,615AAAAAAA858F7E2C91EC4F614190B0696C6B9C6C76B884ABF1341225E7BF43,北海道紋別郡雄武町
015644,NANFDC7IW3YQ3A2M6FMGXUA6BSGF5BZDZ3DYMYI,DD76D15B1E8C5C1DBAA8EB918A47DF35F3BD000A2B098495439B96796B20D9CC,北海道網走郡大空町
015717,NCFUCLKKQXV2HMTPUTRSZ7TJ4A3FO4TA4ZOSMSA,B59885548C6E36135C83A9345A0C6ACBEFE2D8EF6FBCD3C13B107830285CEB9D,北海道虻田郡豊浦町
015750,NASYKWJJKNMT5A5UFUZHL7M7OJPIJSURYQ4J6MA,17C912CB8185DFD48B44F4979CBDF240EA507345D4CF868A37D76A66B8D08776,北海道有珠郡壮瞥町
015784,NAJGBRUE2CSQ4KX72FXVMUUAXCNVHCDOF6WDZAQ,7818CC1A0422D93B5C42BF471DC003518E32DDEFA415F03E2718B6ABCD19CEC1,北海道白老郡白老町
015814,NDLJV5JNQFRYXDWRCWY5V42FUO4WJ7KD5ID2IQI,A5DAD5C511D885F29CDF4216356028D8D079DE4B6E81CA86AEE6B6E50D017366,北海道勇払郡厚真町
015849,NDVFRNI4ZBWQ3VLNNGYA4KCUIVK76JQ2M4FUAKI,AE86925C9771293EDC372F62A84AECF7BDCE21D6FF6F05DFDA1941DB53404A75,北海道虻田郡洞爺湖町
015857,NAO7YZ6QJRGPOQ4MDPN5O2JG3ETAXPQYUS2QLFA,662878C7ADAC861BEEE9E8BFF884439BE542FF34C257C4A4AB6F5E59F037F816,北海道勇払郡安平町
015865,NCEQPI3S2KCPQO2UVHKYK3Y2XQHLCYIM6NLFTSA,B5AD39FDC3EF6D5B815510A23DEE6681592838D70F87C2F4B4815DBA49BE22A9,北海道勇払郡むかわ町
016012,NBTBO2UM3Z4YMTRZSWKZZY74JKXAPVUXC7HQZOY,6878E3841ED8E6BBEF48F8D1511512007999C4FA9E5A6A71E8102F6C68B55B95,北海道沙流郡日高町
016021,NDUCIDS23P2NHWUHYL7CD47H5E3KZW7EI2ZKVYA,6D25A7590DF161E8AD4E4C4D108305AF2AE3CD9EDD07CDFA0B5E6F061CDA2EB5,北海道沙流郡平取町
016047,NDTQDVNMJZS43IHR7S4HJTLQDMLNDQVUQCIRBBY,293EBA702F2CF04FA8993B12B9734E3E699237039529F8177A670DCBE8A05279,北海道新冠郡新冠町
016071,NALNLZFIQBAO5UZQJCP4BFKLMGHZRLDNB4HIMJQ,7304018CBFA02130E096B3B84C6B8391A5DB302743195DBF1022CCDC53F0167D,北海道浦河郡浦河町
016080,NDLWOE2E3NYPWMT2KGRQOH2JSHM64DMXG7WEU6Y,60941E83D33638063E314EA27510728B93B698C2F28116528699C846E9D696CC,北海道様似郡様似町
016098,NDG37RQ34QMIRCAMUZZCUCRAS56V766IA7NNBZQ,F86036600B2CAD0B8D89EC8D95E83D8832DFE1A31ADDAED757DF0D940D0D7CBD,北海道幌泉郡えりも町
016101,NC3DUNBDO3ZK4EHBGOXXCXL5BNYNAELA2B5QICQ,9DAB5A8D1F91D93EC6E66345E20E4944BA1BF725421F48D4C59CA8CBEFAD60B5,北海道日高郡新ひだか町
016314,NDHZ4RC3HAKT6XDP6P3X47ONSSFKVWH3N266F2Y,188299DB72CF2BB4B4A3A83DBF5E5BE272A314CB0E261F0F68DAD574767BE727,北海道河東郡音更町
016322,NC575QAGEJWYSKCLEP3KWW2U7NEOWPKCA4EO7UA,0B61F51B39AAA18ED81BDF7D9BC645C830C934A068EE7B045463ACF45CCC4AB7,北海道河東郡士幌町
016331,NDLSBDM6O3JXLRTAISBSGFUTNSLTMP55ROB77ZA,0D0D7DC4230FEB5AE7DABF0AD958B212E58BF6EC64AD8E393F652E9F8BDC9B1C,北海道河東郡上士幌町
016349,NC33DJOZQEZAQXBRJEL3OCG3GGXJNVBTE52QDRA,0B7672F169FA6384E3BF59BE6707AE480F4CF4B11437155F6B0B73EAF2BDACFB,北海道河東郡鹿追町
016357,NBNOOSCZA6WU4MNN43YCHXN7FJITDH672H7ILLY,A7AB39C7478D834B7B471AE578A63E7E9462394E62A42DB93521292E2A60B67C,北海道上川郡新得町
016365,NCTYQ5GAUIIWXWNK4ZLYXUVX6FUI6FC27QVD7WI,33491BBEC77DB2381E7BB9D3429A3FF102A9394B4E7D2D4A2090051776D694BD,北海道上川郡清水町
016373,NABUHXFFXSJIQ3RDGATMAUF2U35HNIPQPKOTBPA,729CFF1CC609904743DF8D7EE3506EA62FF311DC78F7012C39DCCE9931EEAE53,北海道河西郡芽室町
016381,NCK5U76QQOGXDXLPHGASRPXSCMX6UKDRHD5HH7A,F0FB1F79DA92EDF2DB8ECFB403FDFF00FF7D50852A0157088898E5BC2909E992,北海道河西郡中札内村
016390,NA3EQAZME5QP3M54CYQ3GOHCDGTAJMJHCKI5S2Y,F82DF9DB2E7681A8FBF8C230BDD7A8CC816803BC5BC62945FCAB76EC663C5281,北海道河西郡更別村
016411,NAAZ4WCZ4FOFSIEPPZGO6FEVXAIYZEQIH2PCJKA,F3B95D88DD3BC2B5D0BFDD5387A3C5505A61326E7CD3365E9815A7BBCE159C2D,北海道広尾郡大樹町
016420,NBUEP2RM47JSRDEPBTFQDJKNZSN4O64AR7R7ONY,F684008EEE2AE016C3DD41235D3E128F694501A5727466A37F4F0DF8518AE449,北海道広尾郡広尾町
016438,NAIONAPY62PUL7XUTEC6HKRZKKDPX5VAGPNKRIA,EBDAF02C3BA530D2B5D8291E2F85525356B610925424677C308A5B38E0244CAB,北海道中川郡幕別町
016446,NAWHRXL4WYZCEKXEDNG6F363HVXCY6AWOTPMX3A,FD4436BB59BB01431424FE9538726E8B7B78AEEC3A553380ECA8E5915B7BE017,北海道中川郡池田町
016454,NDWU2FFZYRHK2MQIJO5O5ZM6P4MSN4J6UIDFWHI,2E9DCD6E2022597E56EC6F390A0775E0BCE10E14B8A6074CA3F3900AD58E4753,北海道中川郡豊頃町
016462,NBRQZ52ASD5SXF6FQDG24AWSM5LJB7LYVCDXBMQ,54824C18E86AD5F34B882C706745D01C4F727B25550742AC33F66F2B537EDC94,北海道中川郡本別町
016471,NCLRT2OQUYHCV6LILXT52WJWGDP4DCIHLO66E3Q,868571E92E3EC05BBA45BD577BDA682C5B0DE2E8B994CF40ACD53728425D41BB,北海道足寄郡足寄町
016489,NABZUGEN245F2Z3N2IDL2PVEXJL46QNUSVR6U2Q,0D0C162136443C895166AE64147BEEB4A84666298E38CD10D94B26F03A8CA8BA,北海道足寄郡陸別町
016497,NDCWXFDMQ3KADLCAAG3LIOQIIMKVFYQ6HASBRKQ,FFF933CC5F4688682219DE8A26EE50FFCCEA68D47990A0B7CEC5D72A386240BF,北海道十勝郡浦幌町
016616,NBVX7MZGHSGVT3DM4I3325OZOELUGCQVXZVFAEI,539975F18BFF08F847C62B290CE406D989E42C0821ED573135354615F0F0E2E7,北海道釧路郡釧路町
016624,NANNHDEQKBDDISKIW3LKZPQAYTWSVPGCJZUMYOY,8FF4681FCCC6518B7986563ACD4134E9909BA8AD70CB07ABD5121364A68B8905,北海道厚岸郡厚岸町
016632,NDOSZXJK4XXXJOJGMMWUY4MGIRL5UYLBF55F26Q,3A59FB2A19C9CD3CF3418C505B13FAAB80C8AE4296B50B26029BBEF453DFE868,北海道厚岸郡浜中町
016641,NA2ZFLH4LPBOERXG2KSAB36T34JWKMMJL6XMSHY,68A850DABB471FD62B184EFD7A12A59C494CE25DE7736620332F3B1C7D2AB658,北海道川上郡標茶町
016659,NATENJFFJLX4YGWZPZZRX6RJ3RY7EJGQYZC3RNY,1A6215FB21DF055D3FFE69DF6B758846353710AAF6DE3E44E6A3D8FEDC1CD4A8,北海道川上郡弟子屈町
016675,NALXMMLVADTSVCLXNKIAMEX4SAMWSFEWR3H2OKY,069743E3285090DF03D654C2574BFCCAEB977926B2FD64E7AAE7A6D76C7264E6,北海道阿寒郡鶴居村
016683,NCCCWMM3ET7JBSYLGTUMZ7JLJGMUO7LAF7OMZKQ,0DF255F3B176A44928C2CF36FEC797CFC0B1938F6E98F520CDBD62563E387380,北海道白糠郡白糠町
016918,NACZZYP54LXTTZM3WSXPT32NEVF5LE53ZILHCHI,C5E9EB7EFAF339224030709727718A29B701534EA4C8FFBACD88F4C9D12DFB1F,北海道野付郡別海町
016926,NAMIYKCAXXGMCI55ZRBACAEY762GRDXRMTVAUJQ,A6B1C82BD7D3EEFA4623F62C2F4277E74D76537BE534308046CC244BA5DC18F9,北海道標津郡中標津町
016934,NCZB7TSU3VRUWK3LUVGHY3YCDR5F2VOMUOOPLBA,812F7B2B4BCC125EF07CB779208E0EA48287A3AB5FDD60761A7D2D6A7656A686,北海道標津郡標津町
016942,NDGJHJA5SJ6XISLJHDPRIL6UICSDI3XT22QZ7HI,F304B2DB7E889544807FA311A7159093D6391749DF1495313CF2D67D0717CE91,北海道目梨郡羅臼町
016951,NBO4VSPLMCESCWWYWSQCGRQSC3I7OM3FDOSQFSY,72748589181C4E41FD98C7F5E100917006119FCCB2F3FA6F489D3CB371FDCE25,北海道色丹郡色丹村
016969,NCAYL4B4G4WYQCIXCM5HBWU4F22TEFYYTPCNNIA,929043087A11B1F97E1F76A3B084EC7C1327D13179AF1EB583AD722BB6E6700C,北海道国後郡泊村
016977,NBIQM47TFK5H67CTFRR2QSNLY7JQBN47BWRSBHQ,ED82458F8281B5737E0EC0ACB60BE0C2AFF46B48723E1F557B39515465767734,北海道国後郡留夜別村
016985,ND2EHIGXXXAJFTLZP6QYEHOWITRTP7ZENE4E6GQ,D771CED687FA66D47130114BB60E4ECF4B8F0C18D5B373EE4150275E9535B685,北海道択捉郡留別村
016993,NDHXUE2KCPKPHHOC7QGTNB2GNGNO7GKPKMH5ALI,C840A224A2BDE25E7799C6C24A3F4FCB915895808310ECEA90A0128ED6E2373C,北海道紗那郡紗那村
017001,NACNPSW4BML3UPOXW7HDU4SJRLVIY5NSMV7BVAI,B43BED3F8BE6294C3F1FD294BF56671F1FFCCF3278CEBCB29CF2BB7A814EF50A,北海道蘂取郡蘂取村
022012,NDMKLX4HD5FYWZQIBBCK4J6GLK2MCVR5UPCOFXI,504ED1ACF92C80BDBB73CBDEFCA635E6C77876A6F63C004936F36F975914B827,青森県青森市
022021,NCPGRS3VNAANIZ3QF3YWXQBN3EAYSZ6WOYFQJ4I,712C1C646F473E9FD3C51014C1BC6F83966800503E4CABC17EE0C2724745EB6D,青森県弘前市
022039,NCM5H3AXML5JORMGYHH6NIIPDWFM46KBJNC4GRY,B7D82950D299C99D519705BAE46CD869004DC8B98224038905521C74F5DFCE40,青森県八戸市
022047,NCMSCJH3KKBVRTCOUJLFLD5S5WXQOR6JHYMBYJY,815E8C78DA4F18C9ECDFAA02AD1DA6F4E6C48783BDBC0313CD227E342AA55831,青森県黒石市
022055,NAP5YEODUY4PWUYXHXAQG3UQ4MIBN7MIFZU6J2Y,7ED43E74053879DE74FA6705DFC6E3D9EE8E4D6B1169BCE4B3ABA22FFEF6F192,青森県五所川原市
022063,NB52K6PJUOFPKUN4M6H4BDD3WOVUSI76CKDRR3Y,8CD5EFEC3DCFE1C00C2A59DA0D8ED51896AEAC1B0F72226B1B362B6ABCF39E47,青森県十和田市
022071,NAUOKZLPWSZAIJNWX72OE756XQOKELMHOPQF7AI,8FF9A1C1F88CFEB0E88B21F67E06EBFA449F1DC700800DC87CB69567CD2DA4EB,青森県三沢市
022080,NBMVRQRP2XPDKHUCUQPKHJFH36D3S6LLGJFEJBA,933EF756D3DF77A449DD3A3FEF668239D825F989B6A01A54AC30D925D080C656,青森県むつ市
022098,NB3OTHAL3REHBHCLLRXZHKEFXF7UXGYTIK53TTA,9BBD26081D766C904BE2DC208E1740461D8908A017446E906A3C948E01579FFA,青森県つがる市
022101,NDGGK6UZUMMB4W5Z7UMPGMGUXWESQ7OLCGULPQI,6D2D6621292C1B39702F66F273D2B009EAE2481DEFB56D7B9621EBE24B374710,青森県平川市
023019,ND7UQLBD77EIQUPYK5OSBWPPO3GH5VFE467FN3A,0CADD0BF99F7BC594D713A6AB1F28A6A2CF945681FFB7E53821C7D444DEFDA24,青森県東津軽郡平内町
023035,NCHSER5PB3FQZR4XGBGCEO3J235PINEIPNKCN7Q,251D0D801D4FF17C7FCB933FBE3A93C586C2060123050BFB0FE678DF88850E26,青森県東津軽郡今別町
023043,NBHA5XNZADNP7NASUXQ5A75MLIDLF4SDAKSRVEA,765D362D6142F6508F6E5532D48BA7B09070EB40C96BF3A6F2B2167FBE4BFD72,青森県東津軽郡蓬田村
023078,NBLSC2OIX7QTTZKMCECMP5Y6V3J2IE3SLJLFTJA,10E086B06F99B574F393BCD09ED1BB3818FA7C82252AEDE7C4CBEA43A202939A,青森県東津軽郡外ヶ浜町
023213,NACG332STIXVFWEAATKX4FVUKJGUFE4Q6OU5OWI,6AA6B16994900ADE7670DE9BF380423590442795FCC6BD8ACA69EDDCC47DC4F5,青森県西津軽郡鰺ヶ沢町
023230,NCCUHRLYBAFF4MJP5JLLH3QS55GBK42SMULMCXA,0075466AD543B77A173DD7F7650608A37DC06D14B248A38A9A46483736442BBA,青森県西津軽郡深浦町
023434,NDG7WSTDO2FTLETHJG3TSYMMWYGOGYW5UXUF6KQ,0FC15292CD454AE57891F5A2AED7F746684010B31ED7AEF6EF4E3BFB52FFD702,青森県中津軽郡西目屋村
023612,NAYIKYAYXVWAL4PY7UDC43JFDFDISWOZUZVODRY,F788B4A85E0C9BF66DC6AD1A573A6BB9C6DC4E8EC70AD7CA1DDE3DF0F823FE77,青森県南津軽郡藤崎町
023621,NAWUKHLETYGLSHSSYXM6MY6343M6G5W64XMRJUQ,695345255C9227DA3194499246E6E27F918EB595157B9D62EAE2006E9A46F2E6,青森県南津軽郡大鰐町
023671,NC3VF7J2D7XS5OD77I5WVPDPNIY5J27CWTVEXHQ,FA8BC489DA1707D2AB928F7F14805A6177D56AD66B5055C9B1CB4CBF7CC1E5CB,青森県南津軽郡田舎館村
023817,NBLH4A4GV7KVR4OQANV65XDN7AKRJJXABXBAVAY,9327C0DB6B15BB0289F174BC876804D682582AC27F60A27C8425FD3FA0FC6415,青森県北津軽郡板柳町
023841,NAKEYZZU75BAY32DPADJO2I2CEO2CJKX6V3NS5I,11A9FA5827057DE75A0595CD90FC1B5DE4A718568E10C4B3C27B7538C614E6E3,青森県北津軽郡鶴田町
023876,NAYDP66OJF33OP3QW4YTPYATAPEK6R4OOY3SA7I,2963B4BAFC5CE96B5A1E02B3B29C3565010904AE33F9C06464E5EA8A19F91F2E,青森県北津軽郡中泊町
024015,NDCBHOLKQ7AEZA3MSTEAVWAQKG3NJSDGWIPT5FY,0F11A312AA7DBC4BC394AD81BAF0611442F26FDC1A6A939A9ECFF325BA0D7C00,青森県上北郡野辺地町
024023,NAHBWNHLIQXJU2IRV4HRMH5Y4SHARVYT5JBC3ZQ,17D77B8513A21BC216EF5807BFA355CFAF65F47BE24AB6C38455FC6A375CF362,青森県上北郡七戸町
024058,NCNMXOHJBMKHLVVPWG6YCQYDMAEEZ5NRLBWIEHQ,5BF1121333DE2F847FAE202465131044FEFF3954763524C3E4DB23353CD5BFCD,青森県上北郡六戸町
024066,ND2SCWTEFSNV6MLASNNTMA3COSVT4HN6QCYIWEA,C31569CE1BF77765AB9D4915F652037C422742FE455C33845B831F8EAEADA4AF,青森県上北郡横浜町
024082,NADWYEBQCODPZXH7EZ7HFLCK2EIKH4Q545SR2ZA,3A756A70CF5ECCE16571EBF501215F7699B2C9A2808398DBE994FF32AB3E215D,青森県上北郡東北町
024112,NCGIX6Z2IAUUA32GTEFHWLOUNYHWTEHLVH2XSVY,4F3ADB9CB4F1C819727A16B08C0A0A9D52D5E689EC26DF99729FF97E8AA9DE1F,青森県上北郡六ヶ所村
024121,NAZOWX5SB3JKRJWSWI7B7GFCPCVEEGBX6O6W7EY,651DB1EC8EAB8A321766F3EC693FED70A45A1D7B1F9A6F82A10D20AF47860897,青森県上北郡おいらせ町
024236,NBHP5EMEZOVYKVTTJFGKY52JH4J5QMM5YCMLX6Y,BBB2631BC8A837B25C153CA77BE532D6EFB95432D012EB0BC42A34BBF20B629D,青森県下北郡大間町
024244,NC22AKRO3TQPQNJQHJCKFID54AWPNBXEUUCTZWA,6E0B13F43ACE247A6C1B6566B53A2FCBB071BAF5AEDA2FCDC077E6AFF43DC99F,青森県下北郡東通村
024252,NC5WBP6V7W7PSJZWKFGR6JBQFH7NJ7VE7WBLQ2I,4323A7D7AA528D229DDD6930DD88478799EE4D3F43362DF6D6A6143CB1D1B55A,青森県下北郡風間浦村
024261,NAH2KFF4GX6AKTI3OB2LBUHWTLIFIV25KCQZ7AY,FB3BCC1FA22E7450CD016D6472AB20C10DAFF86BFE83F8BA81448C3D7AF4C6C2,青森県下北郡佐井村
024414,NBYHE6FVNOJ6BK5F7PREF3CVCPXUBVDFZDQGSMY,96E931F4B4BDB80847AFE6D93FAC0C3230A57D349A6692DADB501E89B7B820C2,青森県三戸郡三戸町
024422,NBWT6LDE3DF5JDZJNPEH7VZU64ZW4VIRBLFHYWA,CDB37D35517608880FCE8038C132A68E08A4AD28C15C3261861A27E6E7AB1B59,青森県三戸郡五戸町
024431,NC2PBHOGW6DBOLPNQ7AB34FFDXP6QNENKK7WX7Y,26442E65C8330AD3D6B77813EF058FBB7C334287375FE3BC72416DB9B0967255,青森県三戸郡田子町
024457,NCFA3GJHEGSMRIBQNJDYWVNN4NUSLICXQLN6RNA,A715E737B560EA43BA0DF45DCFE7051FBF6F1F07E0AAA99F3E8466E7946F3D9A,青森県三戸郡南部町
024465,NAF6AO3DSW2J3P6FEL5DBVH4E2DZU7B2XVAHBGI,4996FBAC9EC4F09E1EC32A2D27D077DD5B0DB0324E764207F3AAF7E641138E33,青森県三戸郡階上町
024503,NA2JWAGPO2DUMVHGU4TV5MDJ3K23QVOTE6NREXQ,9BA04DAA3EAFF4656C09199C2704FE06747B76357907198B221E0D6A7D4FD68E,青森県三戸郡新郷村
032018,NB3MH7EAJ53J52OALGLD7GFPCITOF646FCZ2F4Y,61D0CD2789D95B67391E882C43664DBEC26AC2D8BBDA0779D6C5864A206D81A6,岩手県盛岡市
032026,NBVBIA6D7ZYNPBHLUD5L2R4IR5TNLATVPZXMZXI,982D869E5B02001B869722C125F1F7A1224414FC0C40795F2F17381C99CD46EF,岩手県宮古市
032034,NBXBKAXNXWAJFQUEVSMXDJYHTNR57GLG5HMUTCI,AE59AF1ED48497DC90ED84C02A3AC11A520A5A4F76C3E6928CAD3B743D950B19,岩手県大船渡市
032051,NATRI754MZIKLKP6O35EI24LAQ6Q6Q5CQV44YWA,2AEDC1613FE9E0A0F32858674F4D651C87A2E4E45CC63A0D7B8D602A80BCF7B3,岩手県花巻市
032069,NBX4GBC4TBMRYOIF3XZGDFUWNP7WO5SNKJIS6NA,BA99B57FDDFE2E2A2130A1DB442D27E4710A2B1C878478CEB4E4E27045168B27,岩手県北上市
032077,NCQ2OUKUTBP7SKVS6KNXTUKRBRTML7QJQLFYAII,D45E89FD8462C7295187B84AEB4442008FF73A5CB93C9585CC10B8E4B660AF03,岩手県久慈市
032085,NBZ3XDGZSKK4OB7QQ4ALFWYXBS7WHFZB4OKYVOI,0D0B352BC7D4C7BF8F2B9FE065778604E18920EAEF30743A5D1E391AEF38B07D,岩手県遠野市
032093,NB43V44P6PSQCBKCUZSGMLWGLKVRBH5JGO6EMMY,9E81A3A2A0F9C656B0AF15561152F15677BF87343A0EB9FF409D05F002A2FD83,岩手県一関市
032107,NCESKRZORIS2M2HPCQEIPQZIP4276YNHU6VZKDA,100C60E3102FA5A2D22F3EA1A97DB9FB9C9126AED0AD5597F3FDEC09D3C5EB4E,岩手県陸前高田市
032115,NAAB4MFSZR3GL5EKQKJCFXZCTLHBVDPSKEOE3FA,E14C349253BAF3FD223CA5030A516E45391D70F734BA94CB3A408FBED6B8668D,岩手県釜石市
032131,NB3FWE75IJA2SDHJBMCUTFUYP252VBXO3I74Y2A,15F4A0A319EDF503D13FDB5506FF4767123B136FDEAAA6775923441FCE456B34,岩手県二戸市
032140,NBYPK35E5VW6ZWMWXC7ZRMB2PK2HN3VHW6S72FQ,6396C6E9598D9B1BBB3D304788AD809FD928F54A32D5CE4B638CFDCE06EB178D,岩手県八幡平市
032158,NBMRLVIKEXHNBU2JJH2VZKEM2BDNCLJLVY3DCIQ,0E24C17E1D3F6460D508FAE4D374C7A30EDE8235D081EB10C03017A2FDD3BFA3,岩手県奥州市
032166,NARY3IY2VTEOTY3QE4AAQ2RCU2MZGFVBB2Y4LLQ,B3754E4D689F3E0C76860EFABB51EABE0EF8E4D864DE8E5691EA6093A1833210,岩手県滝沢市
033014,NANNRKQS23Q2DJFV3WR52V5G5QHVWZDWTZRNCLI,5D8EF5FD190DDE763C316FD1472A212440D6F834B006B411CC84227ABF6FA71B,岩手県岩手郡雫石町
033022,NCUINK34FA7HB2AFF4TV5UI4U7BLNLGYOE7XZZQ,8F37AFD0D2B13D815D0188E15BD0834832026C38EE700BF51F08FB57E3C96F62,岩手県岩手郡葛巻町
033031,NAE3B6NP6UITIRACO3Y7WJGQHVEC4FZ5B4HUH2A,896D8E4AA0EB35FFD834634813F6F36081E73687A0D87436DED141D43971ED32,岩手県岩手郡岩手町
033219,NDPZ6XHGYARBZMCOCXWJSTEFBENMNNC35VGIZTI,D2D14CEADCDB3E1116F8F7A758747021CCF61F7737DBC80250188E823E445509,岩手県紫波郡紫波町
033227,NC7IO7MSCZLEKBH5DBZGT2345AXL6WZV3ZZPPGY,D3CB911F19A1054260D45DC4D52CD256D0EA751BD55D6889ED854EF6C7256754,岩手県紫波郡矢巾町
033669,NBVVEPQA75HKKD7HAQO4DC2O2ESM73H3ZRUVE6Q,B9BBB2C482FF679919A759DB4FC74F5CBEA0E750DC15F3F2685A03CE5C4F6748,岩手県和賀郡西和賀町
033812,NAPQPWT4AXD7PLA6N7RXBLRXJYWLVEWBA7CQ5RI,3F996F8E85ACCB3738F2D3B8F95F7AAEE4AA48D3F5C111E8A5DA185507B29E32,岩手県胆沢郡金ケ崎町
034029,NDEK6W4FJ27DU57F6AAGVXVXYHQLU7GEN6DLJZQ,B107479B031EFF997D0EE469469CE9AE460D9AAE2F7646DC5754529B20BA53F8,岩手県西磐井郡平泉町
034410,NAIWC3CBWFRGTYIGV2Y6W533W35EHUQ6MU4E6UQ,C491385AFE98F7A5EE97593D19769A50D16F62CFB41AA41B9477B87A0BD6BC07,岩手県気仙郡住田町
034614,NDUXFZZAVV7IOZZWWE32LNVVID42BJTDBVWQX4Q,56F747FFC3D57E7AC9A7EFEDC59F9F33032988A1F51776276D027AF46D81A72E,岩手県上閉伊郡大槌町
034827,NBCHCTINRHTTHRXLXNVKYPHQXLVT5G4YCF6B7YA,FCC908728DC4390ED16D10E689888857057F2884A6D7F4A68593409323E52384,岩手県下閉伊郡山田町
034835,NCPEIB5VIW6OQHIKM6P5KLL5AOPCU2EG5TBXK5I,8B8846C9CA36600A9A7FEBFC6E632CA416A58304C37F288C494C4B35CC342DDB,岩手県下閉伊郡岩泉町
034843,NCLJNJHS5T5XU57PYECGLF3FQKL6EPRFCAYSNVQ,9BC97DB545242616593F019D7F4E0564DFB9E24A75A4AD3D8A261C4FC9983A87,岩手県下閉伊郡田野畑村
034851,ND4VJHSZG3MQLKQHQC6N6QBVKXVU5JSMF2CUUXI,6A1A2B133FD20196AAC4E1FD81C8BEFB0DC19593E77696A75A6B1B99EDE03ECC,岩手県下閉伊郡普代村
035017,NDD76A4M7JJ7RQZOVWPSANGQ2KTTEU3TRLS3XDY,973552DAC7FA28376DD463BE1FB21ADA523F6A1BF99012FCE6949DC8165C9815,岩手県九戸郡軽米町
035033,NBVX5SQQSKWHSO6XGVXXIJ5RUZTCSN7TVAH4RDA,CFCCCD72C6036157681A2C7A1F57C0E8816D506D5E067BAEDAA50EEFC711B9FF,岩手県九戸郡野田村
035068,NCZOCO32OQ3CV5PHSBYTF54HNO7IJ5ZHBERAGMI,904FB6E0C8FC6C4D53DD834D9BF6D84B12CCCB1146753FA8C824C44661DB3262,岩手県九戸郡九戸村
035076,NCS6SZIICP5QXDX3ZYUOLWH44D6ND5W2MTNFLTI,6C8B2774957F22C194A97AD4650710B8561CE5CE1A28CB1A50D60ECCD1D5F629,岩手県九戸郡洋野町
035246,NAW57USBOLIKNQPWSUSWV65DNMHQRCKZNDW6RIA,DDF34D2E0E9492A9D85EF611233D59BA81C72888664F5CA6607416AD73C0272F,岩手県二戸郡一戸町
041009,NCLISLGQ26MDQA77GARGFNA3KYS5QPKNQXRD5YA,0B0738D7170E4B75CA714C6E498BE209A890715F385A3D429A38D4505F63C00D,宮城県仙台市
041017,NBMGRYGSDP7YETUKB26MGLGIIQQLR34D6MGANXA,CEBD348F45420EC6C9022C7FD50918E76295AE3A3451253960E1DAD0C1C3BF9D,宮城県仙台市青葉区
041025,NAHFYTY2564FJM2ZKPSFKBWZJKCFY2GIPE4LS4Q,00FCEB4AD328F7C4C461C8A6CD6068EF73F74C9586B5110EA66225F4E241779C,宮城県仙台市宮城野区
041033,NCGJI7YLJIM6VRNG4NGHBZRCDNEYSCYNJJLCUCY,E5D2D2671E914C0BE4D50C04600811F955DAE8FC80ED7B0AC16384964990338F,宮城県仙台市若林区
041041,NBBTH2TSTZHVAAQRDTZBMBK6B5K34K5R5HQKBOY,E3AD6D92925974DCB1248E920F32BB6D62527EEC487A6AF62D714210FF3B2476,宮城県仙台市太白区
041050,NAOJZJRU36H6V65GYPR5GJCHN35VZKLQ5ABCGVI,D828952ECA7459B95BDB759A9927EF50CFB81711E3862576FBD8F6B44ED534CE,宮城県仙台市泉区
042021,ND72FGL4BHZCO7JX7LG5FNEKSSFPRJH4YBCUUSI,629E1BA34E89844E6DA1C18C3D30A196BC9A2163BD287AB00C6324AEBB26600D,宮城県石巻市
042030,NCTMYO25IQFHONCKIRYHGMVL5YVGBNKH4QAR3LA,488CC9C7CF95C826033BBA5478517ADB3603AE6C0CAE282C7DA3174BE080D7BA,宮城県塩竈市
042056,NBWFHBHEZOAH7R4N6G7BFVNTSEJCYL2ZTK3POJI,19010A942B7A29B21672802BD95C046D2C292F897E902ED623E8043B5D303690,宮城県気仙沼市
042064,NCNJARHP6B4PYCARZ53NDJPDJPCCSF5UGQRWZVI,6933402B5BFB7A07A164B50BD296CE0B42118B0534967BEB538129AD2CBB252A,宮城県白石市
042072,NBDB7YGXBRAEK7PAGY46ZCINHC65E3BLULPHDQI,E0984B67872AE1A053EFD02D26D0C9D69368B0756602A0FD4602B54DAC5502BD,宮城県名取市
042081,NCFRUDP37A2MHZTFIWQ6PFLSV7ISUFBVBNKYR2Y,9461C8291ED636CC3A35F014E1BC4E49C23009F452DF45952206247CEB13A871,宮城県角田市
042099,NBBRVH3H6RIALHBFUTDIXBIS4BV2SOOLXYIID3I,5F25F664D94D2DE410F7B68D90F60F12619DCF84736F13ADDDE76AB1BAC853D0,宮城県多賀城市
